district,block,sr_no,gram_panchayat,ward_no,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Mahendergarh,Ateli Nangal,1,Ateli,1,Other than Woman,NONE,0,Tarachand,Bhola Ram,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,2,BC-A Other than Woman,BC_A,0,Shivraj,Banwari Lal,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,3,Woman,NONE,1,Sulochana,Deewan Singh,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,4,Other than Woman,NONE,0,Hathi Ram,Prabhatilal,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,5,Other than Woman,NONE,0,Dharampal,Meenaram,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,6,Woman,NONE,1,Reena Devi,Rajkumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,7,Other than Woman,NONE,0,Ajeet Singh,Balbeer Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,8,SC Other than Woman,SC,0,Sonu Devi,Sikander,1,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,1,Ateli,9,SC Woman,SC,1,Sunita Devi,Satypal,1,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,1,SC Woman,SC,1,Beena,Virju,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,2,Other than Woman,NONE,0,Raj Kumar,Sarjeet,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,3,BC-A Other than Woman,BC_A,0,Birender Singh,Sohanlal,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,4,Other than Woman,NONE,0,Manoj,Amilal,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,5,Other than Woman,NONE,0,Anil Kumar,Prahlad,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,6,Woman,NONE,1,Sarita,Naveen Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,7,Other than Woman,NONE,0,Ompal,Rameswardayal,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,8,Woman,NONE,1,Sudha,Shyam Singh,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,9,Other than Woman,NONE,0,Rajbala,Satynarayan,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,10,Woman,NONE,1,Naresh Kumari,Parveen,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,2,Bachhod,11,Other than Woman,NONE,0,Subhash Chander,Inderaj Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,1,Other than Woman,NONE,0,Satish Kumar,Ratan Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,2,Other than Woman,NONE,0,Sunil Kumar,Raja Ram Sharma,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,3,Woman,NONE,1,Reena Yadav,Yogesh Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,4,BC-A Other than Woman,BC_A,0,Rajsingh,Ram Singh,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,5,Woman,NONE,1,Sulochana Yadav,Mahender Singh,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,6,SC Woman,SC,1,Anita Devi,Birender Kumar,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,7,SC Other than Woman,SC,0,Parmanad,Ramji Lal,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,3,Bazar,8,SC Other than Woman,SC,0,Snajay Kumar,Deshraj,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,1,Other than Woman,NONE,0,Mahipal,Mohar Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,2,Other than Woman,NONE,0,Rohtash Kumar,Murlidhar,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,3,Woman,NONE,1,Dhanpati Devi,Jitender Singh,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,4,SC Woman,SC,1,Nisha,Mahipal,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,5,Other than Woman,NONE,0,Prabhawati,Krishan Kumar,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,6,Other than Woman,NONE,0,Billu Kumar,Babulal,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,7,BC-A Other than Woman,BC_A,0,Surender Kumar,Bodan Singh,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,4,Begpur,8,Woman,NONE,1,Pramila,Jitender Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,1,Woman,NONE,1,Poonam,Anil Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,2,Other than Woman,NONE,0,Soniya Devi,Sunil Kumar,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,3,Other than Woman,NONE,0,Dharampal,Nanadram,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,4,Other than Woman,NONE,0,Ajay Kumar,Manohar Lal,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,5,BC-A Other than Woman,BC_A,0,Bijender,Sheotaj,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,6,Woman,NONE,1,Suman,Ajay Singh,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,7,SC Woman,SC,1,Neelam Devi,Rajesh Kumar,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,5,Bhilwara,8,Other than Woman,NONE,0,Babita,Abhay Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,1,BC-A Other than Woman,BC_A,0,Lakhiram,Sawalram,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,2,SC Woman,SC,1,Mukesh Devi,Mahipal,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,3,SC Other than Woman,SC,0,Sandeep,Sawalram,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,4,Woman,NONE,1,Meera Devi,Niranjam,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,5,Other than Woman,NONE,0,Manjeet,Babulal,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,6,Other than Woman,NONE,0,Babita,Beer Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,7,Woman,NONE,1,Anita Devi,Krishanavatar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,8,Other than Woman,NONE,0,Budharam,Hari Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,6,Bhori,9,Other than Woman,NONE,0,Omparkash,Sheokaran,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,1,Woman,NONE,1,Shakuntla Devi,Manoj Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,2,Woman,NONE,1,Rajesh,Ramratan,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,3,Other than Woman,NONE,0,Sajjan Singh,Har Chander,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,4,Other than Woman,NONE,0,Anil Kumar,Shree Chand,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,5,BC-A Other than Woman,BC_A,0,Balbeer,Nandlal,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,6,Woman,NONE,1,Ashok Devi,Anil Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,7,Other than Woman,NONE,0,Mahender Singh,Jagmal,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,8,SC Woman,SC,1,Anita Devi,Vijay Singh,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,9,Other than Woman,NONE,0,Ranveer Singh,Jagmal,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,10,Other than Woman,NONE,0,Bijender Kumar,Ranmniwas,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,11,Other than Woman,NONE,0,Balbeer Singh,Devkaran,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,12,SC Other than Woman,SC,0,Vijay Kumar,Kishanlal,1,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,13,SC Woman,SC,1,Vandana Devi,Rattan Singh,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,7,Bihali,14,SC Other than Woman,SC,0,Subhash Chander,Inderaj Singh,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,1,BC-A Other than Woman,BC_A,0,Subhe Singh,Jaswant Singh,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,2,Woman,NONE,1,Savita,Sunil Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,3,Woman,NONE,1,Rekha Devi,Rakesh Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,4,Woman,NONE,1,Sharmila Devi,Satish Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,5,Woman,NONE,1,Sunita Devi,Madan Lal,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,6,Other than Woman,NONE,0,Krishan Kumar,Sube Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,7,Other than Woman,NONE,0,Vikash,Ranveer Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,8,Other than Woman,NONE,0,Kran Singh,Harikishan,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,9,Other than Woman,NONE,0,Ajit Singh,Sher Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,8,Bocharia,10,Other than Woman,NONE,0,Kailash Chand,Ram Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,1,Woman,NONE,1,Santosh,Neelesh Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,2,Other than Woman,NONE,0,Rinku,Mulchand,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,3,Other than Woman,NONE,0,Pawan Kumar,Ram Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,4,Woman,NONE,1,Suman Lata,Radheshyam,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,5,BC-A Other than Woman,BC_A,0,Sandeep Yadav,Krishan Kumar,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,6,Other than Woman,NONE,0,Ramsingh,Meenaram,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,7,Other than Woman,NONE,0,Vinod Kumar,Amar Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,8,Other than Woman,NONE,0,Ashok Kumar,Haridawari Lal,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,9,Chandpura,9,SC Woman,SC,1,Babita,Beer Singh,1,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,1,SC Other than Woman,SC,0,Mahaveer,Dharampal,1,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,2,Other than Woman,NONE,0,Ravi Datt Yadav,Sumer Singh Yadav,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,3,Other than Woman,NONE,0,Laxminarayan,Deendayal,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,4,BC-A Other than Woman,BC_A,0,Vikram Singh,Shukhveer Singh,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,5,Woman,NONE,1,Usha Devi,Mahaveer,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,6,Other than Woman,NONE,0,Vinay Kumar,Ram Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,7,Woman,NONE,1,Renu Bala,Lokesh Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,10,Dhanonda,8,SC Woman,SC,1,Maina Devi,Ajeet Singh,1,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,1,Woman,NONE,1,Sunita,Rajkumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,2,Other than Woman,NONE,0,Iswar Singh,Bhojaram,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,3,Other than Woman,NONE,0,Naresh Kumar,Sube Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,4,Woman,NONE,1,Manju Devi,Yogesh Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,5,BC-A Other than Woman,BC_A,0,Rajveer,Makhan Lal,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,6,Other than Woman,NONE,0,Krishan Kumar,Chhote Lal,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,7,SC Woman,SC,1,Rattan Kalan,Rajveer,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,11,Fatehpur,8,SC Other than Woman,SC,0,Dharmchand,Hetram,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,1,Other than Woman,NONE,0,Dharparkash,Rampartap,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,2,Woman,NONE,1,Sapna,Narender Singh Yadav,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,3,Other than Woman,NONE,0,Ravinder Kumar,Satyveer,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,4,Woman,NONE,1,Manoj Kumari,Sanjay Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,5,Woman,NONE,1,Manoj Yadav,Banshi Singh,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,6,Other than Woman,NONE,0,Ramniwas,Chitru,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,7,BC-A Other than Woman,BC_A,0,Ashok Kumar,Gillura,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,8,Other than Woman,NONE,0,Maina Devi,Pardeep Kumar,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,9,Other than Woman,NONE,0,Dharamdev,Amilal,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,10,Other than Woman,NONE,0,Karampal,Maha Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,12,Ganiyar,11,SC Woman,SC,1,Poonam Kumari,Pardeep Kumar,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,1,BC-A Other than Woman,BC_A,0,Babita Devi,Trajesh Kumar,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,2,SC Woman,SC,1,Lalita Devi,Mahender Singh,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,3,SC Other than Woman,SC,0,Krishana Devi,Hardwari Lal,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,4,SC Other than Woman,SC,0,Dharampal,Ranjeet Singh,1,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,5,Other than Woman,NONE,0,Chander Kala,Bijender Kumar,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,6,Other than Woman,NONE,0,Rajesh Kumar,Hariram,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,7,Woman,NONE,1,Nisha,Anil Lamba,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,8,Woman,NONE,1,Bharpai Devi,Vijender Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,9,Other than Woman,NONE,0,Ramsahay,Dhanpat,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,13,Gadhiruthal,10,Woman,NONE,1,Pushpa Yadav,Surender Singh,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,1,Other than Woman,NONE,0,Shankar Singh,Sukhapal Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,2,Woman,NONE,1,Jonika,Mahesh Singh,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,3,Woman,NONE,1,Jatuna,Nasibkhan,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,4,Other than Woman,NONE,0,Vijay Kumar,Ratan Lal,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,5,Other than Woman,NONE,0,Mahender Singh,Maman Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,6,Other than Woman,NONE,0,Mukesh,Rampal Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,7,SC Woman,SC,1,Jayoti,Krishan Kumar,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,8,Other than Woman,NONE,0,Mahaveer Singh,Ranjeet Singh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,14,Gujarwas,9,BC-A Other than Woman,BC_A,0,Vikram Singh,Satyveer Singh,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,1,SC Other than Woman,SC,0,Guru Parshad,Chailuram,1,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,2,SC Woman,SC,1,Poonam Devi,Sombeer,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,3,SC Other than Woman,SC,0,Lalchand,Prbhudayal,1,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,4,Woman,NONE,1,Maya,Bajrang,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,5,Other than Woman,NONE,0,Krishan Kumar,Gaje Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,6,BC-A Other than Woman,BC_A,0,Birender,Lalaram,0,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,7,Woman,NONE,1,Kanta Devi,Ramesh Sharma,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,15,Hasanpur,8,Other than Woman,NONE,0,Birender Singh,Balveer Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,1,Other than Woman,NONE,0,Prahlad Dutt,Shanti Swaroop,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,2,Other than Woman,NONE,0,Hemant Kumar,Rambilash,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,3,Woman,NONE,1,Ekta Devi,Parmod Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,4,Woman,NONE,1,Kiran,Vipin Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,5,Woman,NONE,1,Shushila Devi,Vijaypal,0,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,6,Woman,NONE,1,Manisha,Vinod Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,7,Other than Woman,NONE,0,Mahesh Kumar,Shyam Sunder,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,8,BC-A Other than Woman,BC_A,0,Manoj Kumar,Murarilal,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,9,SC Woman,SC,1,Bala,Manoj Kumar,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,10,SC Other than Woman,SC,0,Munesh Devi,Roopchand,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,11,SC Other than Woman,SC,0,Manish Kumar,Kashiram,1,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,12,Other than Woman,NONE,0,Rajesh Kumar,Amar Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,13,Other than Woman,NONE,0,Monika,Hitesh,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,14,Other than Woman,NONE,0,Kanta Devi,Hari Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,15,SC Other than Woman,SC,0,Surenderpal,Balbeer Singh,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,16,SC Woman,SC,1,Rekha Devi,Dinesh Kumar,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,17,SC Other than Woman,SC,0,Naresh Kumar,Sheopal,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,16,Kanti,18,Other than Woman,NONE,0,Mohan Singh,Babu Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,1,SC Woman,SC,1,Neelam,Dharambeer,0,0,Scheduled Caste (Women),latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,2,SC Other than Woman,SC,0,Sanehlata,Pawan Kumar,0,0,Scheduled Caste,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,3,BC-A Other than Woman,BC_A,0,Ghadsiram,Makkhanlal,1,0,Backward Class,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,4,Woman,NONE,1,Rerkha,Suresh Kumar,1,0,Women,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,5,Other than Woman,NONE,0,Naresh Kumar,Mahender Singh,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,6,Other than Woman,NONE,0,Meharchand,Lilaram,1,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,7,Other than Woman,NONE,0,Shivcharan,Tara Chand,0,0,Unreserved,latin,,2137,Mahendergarh.pdf
Mahendergarh,Ateli Nangal,17,Karia,8,Woman,NONE,1,Poonam Devi,Manoj Kumar,0,0,Women,latin,,2137,Mahendergarh.pdf
